benchmark,relative_path,extension,size_bytes,record_count,parse_status,keys
RWKU,Target/30_Henry_Winkler/forget_level2.json,.json,3256,14,ok,answer|level|query|subject|type
RWKU,Target/30_Henry_Winkler/positive_phi.json,.json,1231371,582,ok,id|intro|subject|text
RWKU,Target/30_Henry_Winkler/retain_bbh.json,.json,274355,81,ok,answer|cot|question|subject|task
RWKU,Target/30_Henry_Winkler/forget_level1.json,.json,4429,20,ok,answer|level|query|subject|type
RWKU,Target/30_Henry_Winkler/passage.json,.json,38103,53,ok,subject|text
RWKU,Target/30_Henry_Winkler/retain_mmlu.json,.json,680533,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/30_Henry_Winkler/fluency.json,.json,15594,50,ok,instruction|subject
RWKU,Target/30_Henry_Winkler/intro.json,.json,164,1,ok,intro|target
RWKU,Target/30_Henry_Winkler/neighbor_level2.json,.json,7755,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/30_Henry_Winkler/forget_level3.json,.json,8782,30,ok,answer|level|query|subject|type
RWKU,Target/30_Henry_Winkler/forget_mia.json,.json,29644,29,ok,ngram|subject|text
RWKU,Target/30_Henry_Winkler/negative_phi.json,.json,1244882,582,ok,id|intro|subject|text
RWKU,Target/30_Henry_Winkler/retain_mia.json,.json,35994,34,ok,ngram|subject|text
RWKU,Target/30_Henry_Winkler/reject.json,.json,125471,300,ok,input|instruction|intro|output|subject
RWKU,Target/30_Henry_Winkler/pair_phi.json,.json,2471123,582,ok,id|intro|prompt|response|subject
RWKU,Target/30_Henry_Winkler/reject_phi.json,.json,140547,300,ok,input|instruction|intro|output|subject
RWKU,Target/30_Henry_Winkler/triviaqa.json,.json,81197,100,ok,answers|question|subject
RWKU,Target/30_Henry_Winkler/negative.json,.json,1173687,582,ok,id|intro|subject|text
RWKU,Target/30_Henry_Winkler/positive.json,.json,1234094,582,ok,id|intro|subject|text
RWKU,Target/30_Henry_Winkler/truthful.json,.json,67866,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/30_Henry_Winkler/pair.json,.json,2402651,582,ok,id|intro|prompt|response|subject
RWKU,Target/30_Henry_Winkler/neighbor_level1.json,.json,8131,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/174_Rob_Lowe/forget_level2.json,.json,3271,15,ok,answer|level|query|subject|type
RWKU,Target/174_Rob_Lowe/positive_phi.json,.json,1179231,582,ok,id|intro|subject|text
RWKU,Target/174_Rob_Lowe/retain_bbh.json,.json,271451,81,ok,answer|cot|question|subject|task
RWKU,Target/174_Rob_Lowe/forget_level1.json,.json,2573,12,ok,answer|level|query|subject|type
RWKU,Target/174_Rob_Lowe/passage.json,.json,23483,28,ok,subject|text
RWKU,Target/174_Rob_Lowe/retain_mmlu.json,.json,679568,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/174_Rob_Lowe/fluency.json,.json,13036,50,ok,instruction|subject
RWKU,Target/174_Rob_Lowe/intro.json,.json,136,1,ok,intro|target
RWKU,Target/174_Rob_Lowe/neighbor_level2.json,.json,7837,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/174_Rob_Lowe/forget_level3.json,.json,8245,31,ok,answer|level|query|subject|type
RWKU,Target/174_Rob_Lowe/forget_mia.json,.json,21573,23,ok,ngram|subject|text
RWKU,Target/174_Rob_Lowe/negative_phi.json,.json,1194388,582,ok,id|intro|subject|text
RWKU,Target/174_Rob_Lowe/retain_mia.json,.json,30217,39,ok,ngram|subject|text
RWKU,Target/174_Rob_Lowe/reject.json,.json,116916,300,ok,input|instruction|intro|output|subject
RWKU,Target/174_Rob_Lowe/pair_phi.json,.json,2371399,582,ok,id|intro|prompt|response|subject
RWKU,Target/174_Rob_Lowe/reject_phi.json,.json,124260,300,ok,input|instruction|intro|output|subject
RWKU,Target/174_Rob_Lowe/triviaqa.json,.json,56434,100,ok,answers|question|subject
RWKU,Target/174_Rob_Lowe/negative.json,.json,1073636,582,ok,id|intro|subject|text
RWKU,Target/174_Rob_Lowe/positive.json,.json,967410,582,ok,id|intro|subject|text
RWKU,Target/174_Rob_Lowe/truthful.json,.json,70468,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/174_Rob_Lowe/pair.json,.json,2038826,582,ok,id|intro|prompt|response|subject
RWKU,Target/174_Rob_Lowe/neighbor_level1.json,.json,8256,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/90_Karl_Marx/forget_level2.json,.json,4392,20,ok,answer|level|query|subject|type
RWKU,Target/90_Karl_Marx/positive_phi.json,.json,1340151,582,ok,id|intro|subject|text
RWKU,Target/90_Karl_Marx/retain_bbh.json,.json,273012,81,ok,answer|cot|question|subject|task
RWKU,Target/90_Karl_Marx/forget_level1.json,.json,4326,20,ok,answer|level|query|subject|type
RWKU,Target/90_Karl_Marx/passage.json,.json,93692,106,ok,subject|text
RWKU,Target/90_Karl_Marx/retain_mmlu.json,.json,676331,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/90_Karl_Marx/fluency.json,.json,10466,50,ok,instruction|subject
RWKU,Target/90_Karl_Marx/intro.json,.json,146,1,ok,intro|target
RWKU,Target/90_Karl_Marx/neighbor_level2.json,.json,4983,21,ok,answer|level|neighbor|query|subject|type
RWKU,Target/90_Karl_Marx/forget_level3.json,.json,11260,40,ok,answer|level|query|subject|type
RWKU,Target/90_Karl_Marx/forget_mia.json,.json,58485,45,ok,ngram|subject|text
RWKU,Target/90_Karl_Marx/negative_phi.json,.json,1344399,582,ok,id|intro|subject|text
RWKU,Target/90_Karl_Marx/retain_mia.json,.json,36917,38,ok,ngram|subject|text
RWKU,Target/90_Karl_Marx/reject.json,.json,137228,300,ok,input|instruction|intro|output|subject
RWKU,Target/90_Karl_Marx/pair_phi.json,.json,2681748,582,ok,id|intro|prompt|response|subject
RWKU,Target/90_Karl_Marx/reject_phi.json,.json,133899,300,ok,input|instruction|intro|output|subject
RWKU,Target/90_Karl_Marx/triviaqa.json,.json,70113,100,ok,answers|question|subject
RWKU,Target/90_Karl_Marx/negative.json,.json,1078426,582,ok,id|intro|subject|text
RWKU,Target/90_Karl_Marx/positive.json,.json,1205544,582,ok,id|intro|subject|text
RWKU,Target/90_Karl_Marx/truthful.json,.json,68170,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/90_Karl_Marx/pair.json,.json,2281168,582,ok,id|intro|prompt|response|subject
RWKU,Target/90_Karl_Marx/neighbor_level1.json,.json,7331,29,ok,answer|level|neighbor|query|subject|type
RWKU,Target/25_Reba_McEntire/forget_level2.json,.json,4650,20,ok,answer|level|query|subject|type
RWKU,Target/25_Reba_McEntire/positive_phi.json,.json,1242498,582,ok,id|intro|subject|text
RWKU,Target/25_Reba_McEntire/retain_bbh.json,.json,273260,81,ok,answer|cot|question|subject|task
RWKU,Target/25_Reba_McEntire/forget_level1.json,.json,2548,12,ok,answer|level|query|subject|type
RWKU,Target/25_Reba_McEntire/passage.json,.json,50950,39,ok,subject|text
RWKU,Target/25_Reba_McEntire/retain_mmlu.json,.json,672742,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/25_Reba_McEntire/fluency.json,.json,10562,50,ok,instruction|subject
RWKU,Target/25_Reba_McEntire/intro.json,.json,165,1,ok,intro|target
RWKU,Target/25_Reba_McEntire/neighbor_level2.json,.json,8064,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/25_Reba_McEntire/forget_level3.json,.json,7534,26,ok,answer|level|query|subject|type
RWKU,Target/25_Reba_McEntire/forget_mia.json,.json,35055,26,ok,ngram|subject|text
RWKU,Target/25_Reba_McEntire/negative_phi.json,.json,1249827,582,ok,id|intro|subject|text
RWKU,Target/25_Reba_McEntire/retain_mia.json,.json,25104,33,ok,ngram|subject|text
RWKU,Target/25_Reba_McEntire/reject.json,.json,122566,300,ok,input|instruction|intro|output|subject
RWKU,Target/25_Reba_McEntire/pair_phi.json,.json,2487195,582,ok,id|intro|prompt|response|subject
RWKU,Target/25_Reba_McEntire/reject_phi.json,.json,143211,300,ok,input|instruction|intro|output|subject
RWKU,Target/25_Reba_McEntire/triviaqa.json,.json,62330,100,ok,answers|question|subject
RWKU,Target/25_Reba_McEntire/negative.json,.json,1146195,582,ok,id|intro|subject|text
RWKU,Target/25_Reba_McEntire/positive.json,.json,1198777,582,ok,id|intro|subject|text
RWKU,Target/25_Reba_McEntire/truthful.json,.json,69677,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/25_Reba_McEntire/pair.json,.json,2339842,582,ok,id|intro|prompt|response|subject
RWKU,Target/25_Reba_McEntire/neighbor_level1.json,.json,8025,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/19_Alanis_Morissette/forget_level2.json,.json,3255,13,ok,answer|level|query|subject|type
RWKU,Target/19_Alanis_Morissette/positive_phi.json,.json,1265334,582,ok,id|intro|subject|text
RWKU,Target/19_Alanis_Morissette/retain_bbh.json,.json,273521,81,ok,answer|cot|question|subject|task
RWKU,Target/19_Alanis_Morissette/forget_level1.json,.json,3397,15,ok,answer|level|query|subject|type
RWKU,Target/19_Alanis_Morissette/passage.json,.json,47956,105,ok,subject|text
RWKU,Target/19_Alanis_Morissette/retain_mmlu.json,.json,678301,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/19_Alanis_Morissette/fluency.json,.json,12878,50,ok,instruction|subject
RWKU,Target/19_Alanis_Morissette/intro.json,.json,208,1,ok,intro|target
RWKU,Target/19_Alanis_Morissette/neighbor_level2.json,.json,7888,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/19_Alanis_Morissette/forget_level3.json,.json,8727,30,ok,answer|level|query|subject|type
RWKU,Target/19_Alanis_Morissette/forget_mia.json,.json,37823,47,ok,ngram|subject|text
RWKU,Target/19_Alanis_Morissette/negative_phi.json,.json,1273637,582,ok,id|intro|subject|text
RWKU,Target/19_Alanis_Morissette/retain_mia.json,.json,31927,36,ok,ngram|subject|text
RWKU,Target/19_Alanis_Morissette/reject.json,.json,143408,300,ok,input|instruction|intro|output|subject
RWKU,Target/19_Alanis_Morissette/pair_phi.json,.json,2531513,582,ok,id|intro|prompt|response|subject
RWKU,Target/19_Alanis_Morissette/reject_phi.json,.json,145635,300,ok,input|instruction|intro|output|subject
RWKU,Target/19_Alanis_Morissette/triviaqa.json,.json,54240,100,ok,answers|question|subject
RWKU,Target/19_Alanis_Morissette/negative.json,.json,1179806,582,ok,id|intro|subject|text
RWKU,Target/19_Alanis_Morissette/positive.json,.json,1204963,582,ok,id|intro|subject|text
RWKU,Target/19_Alanis_Morissette/truthful.json,.json,67389,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/19_Alanis_Morissette/pair.json,.json,2377311,582,ok,id|intro|prompt|response|subject
RWKU,Target/19_Alanis_Morissette/neighbor_level1.json,.json,8790,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/20_Marlon_Brando/forget_level2.json,.json,2682,12,ok,answer|level|query|subject|type
RWKU,Target/20_Marlon_Brando/positive_phi.json,.json,1261459,582,ok,id|intro|subject|text
RWKU,Target/20_Marlon_Brando/retain_bbh.json,.json,272211,81,ok,answer|cot|question|subject|task
RWKU,Target/20_Marlon_Brando/forget_level1.json,.json,4494,20,ok,answer|level|query|subject|type
RWKU,Target/20_Marlon_Brando/passage.json,.json,95666,130,ok,subject|text
RWKU,Target/20_Marlon_Brando/retain_mmlu.json,.json,678490,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/20_Marlon_Brando/fluency.json,.json,14850,50,ok,instruction|subject
RWKU,Target/20_Marlon_Brando/intro.json,.json,165,1,ok,intro|target
RWKU,Target/20_Marlon_Brando/neighbor_level2.json,.json,8112,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/20_Marlon_Brando/forget_level3.json,.json,10555,38,ok,answer|level|query|subject|type
RWKU,Target/20_Marlon_Brando/forget_mia.json,.json,54787,57,ok,ngram|subject|text
RWKU,Target/20_Marlon_Brando/negative_phi.json,.json,1263764,582,ok,id|intro|subject|text
RWKU,Target/20_Marlon_Brando/retain_mia.json,.json,34629,38,ok,ngram|subject|text
RWKU,Target/20_Marlon_Brando/reject.json,.json,131050,300,ok,input|instruction|intro|output|subject
RWKU,Target/20_Marlon_Brando/pair_phi.json,.json,2520093,582,ok,id|intro|prompt|response|subject
RWKU,Target/20_Marlon_Brando/reject_phi.json,.json,137732,300,ok,input|instruction|intro|output|subject
RWKU,Target/20_Marlon_Brando/triviaqa.json,.json,57503,100,ok,answers|question|subject
RWKU,Target/20_Marlon_Brando/negative.json,.json,1037565,582,ok,id|intro|subject|text
RWKU,Target/20_Marlon_Brando/positive.json,.json,1148987,582,ok,id|intro|subject|text
RWKU,Target/20_Marlon_Brando/truthful.json,.json,68268,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/20_Marlon_Brando/pair.json,.json,2181422,582,ok,id|intro|prompt|response|subject
RWKU,Target/20_Marlon_Brando/neighbor_level1.json,.json,7682,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/115_Angela_Lansbury/forget_level2.json,.json,3222,14,ok,answer|level|query|subject|type
RWKU,Target/115_Angela_Lansbury/positive_phi.json,.json,1215518,582,ok,id|intro|subject|text
RWKU,Target/115_Angela_Lansbury/retain_bbh.json,.json,273086,81,ok,answer|cot|question|subject|task
RWKU,Target/115_Angela_Lansbury/forget_level1.json,.json,4118,19,ok,answer|level|query|subject|type
RWKU,Target/115_Angela_Lansbury/passage.json,.json,52839,39,ok,subject|text
RWKU,Target/115_Angela_Lansbury/retain_mmlu.json,.json,674828,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/115_Angela_Lansbury/fluency.json,.json,11378,50,ok,instruction|subject
RWKU,Target/115_Angela_Lansbury/intro.json,.json,173,1,ok,intro|target
RWKU,Target/115_Angela_Lansbury/neighbor_level2.json,.json,8048,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/115_Angela_Lansbury/forget_level3.json,.json,10180,35,ok,answer|level|query|subject|type
RWKU,Target/115_Angela_Lansbury/forget_mia.json,.json,35168,25,ok,ngram|subject|text
RWKU,Target/115_Angela_Lansbury/negative_phi.json,.json,1223391,582,ok,id|intro|subject|text
RWKU,Target/115_Angela_Lansbury/retain_mia.json,.json,35189,38,ok,ngram|subject|text
RWKU,Target/115_Angela_Lansbury/reject.json,.json,125260,300,ok,input|instruction|intro|output|subject
RWKU,Target/115_Angela_Lansbury/pair_phi.json,.json,2432615,582,ok,id|intro|prompt|response|subject
RWKU,Target/115_Angela_Lansbury/reject_phi.json,.json,133276,300,ok,input|instruction|intro|output|subject
RWKU,Target/115_Angela_Lansbury/triviaqa.json,.json,75963,100,ok,answers|question|subject
RWKU,Target/115_Angela_Lansbury/negative.json,.json,1129250,582,ok,id|intro|subject|text
RWKU,Target/115_Angela_Lansbury/positive.json,.json,1039807,582,ok,id|intro|subject|text
RWKU,Target/115_Angela_Lansbury/truthful.json,.json,68870,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/115_Angela_Lansbury/pair.json,.json,2162763,582,ok,id|intro|prompt|response|subject
RWKU,Target/115_Angela_Lansbury/neighbor_level1.json,.json,8573,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/82_Lindsay_Lohan/forget_level2.json,.json,4189,18,ok,answer|level|query|subject|type
RWKU,Target/82_Lindsay_Lohan/positive_phi.json,.json,1207034,582,ok,id|intro|subject|text
RWKU,Target/82_Lindsay_Lohan/retain_bbh.json,.json,272017,81,ok,answer|cot|question|subject|task
RWKU,Target/82_Lindsay_Lohan/forget_level1.json,.json,3913,18,ok,answer|level|query|subject|type
RWKU,Target/82_Lindsay_Lohan/passage.json,.json,30953,24,ok,subject|text
RWKU,Target/82_Lindsay_Lohan/retain_mmlu.json,.json,673572,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/82_Lindsay_Lohan/fluency.json,.json,14878,50,ok,instruction|subject
RWKU,Target/82_Lindsay_Lohan/intro.json,.json,187,1,ok,intro|target
RWKU,Target/82_Lindsay_Lohan/neighbor_level2.json,.json,7248,29,ok,answer|level|neighbor|query|subject|type
RWKU,Target/82_Lindsay_Lohan/forget_level3.json,.json,11432,40,ok,answer|level|query|subject|type
RWKU,Target/82_Lindsay_Lohan/forget_mia.json,.json,21893,17,ok,ngram|subject|text
RWKU,Target/82_Lindsay_Lohan/negative_phi.json,.json,1215076,582,ok,id|intro|subject|text
RWKU,Target/82_Lindsay_Lohan/retain_mia.json,.json,34144,41,ok,ngram|subject|text
RWKU,Target/82_Lindsay_Lohan/reject.json,.json,119223,300,ok,input|instruction|intro|output|subject
RWKU,Target/82_Lindsay_Lohan/pair_phi.json,.json,2416980,582,ok,id|intro|prompt|response|subject
RWKU,Target/82_Lindsay_Lohan/reject_phi.json,.json,141228,300,ok,input|instruction|intro|output|subject
RWKU,Target/82_Lindsay_Lohan/triviaqa.json,.json,58771,100,ok,answers|question|subject
RWKU,Target/82_Lindsay_Lohan/negative.json,.json,1024727,582,ok,id|intro|subject|text
RWKU,Target/82_Lindsay_Lohan/positive.json,.json,972936,582,ok,id|intro|subject|text
RWKU,Target/82_Lindsay_Lohan/truthful.json,.json,67509,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/82_Lindsay_Lohan/pair.json,.json,1992533,582,ok,id|intro|prompt|response|subject
RWKU,Target/82_Lindsay_Lohan/neighbor_level1.json,.json,8296,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/138_Josh_Brolin/forget_level2.json,.json,3380,16,ok,answer|level|query|subject|type
RWKU,Target/138_Josh_Brolin/positive_phi.json,.json,1201465,582,ok,id|intro|subject|text
RWKU,Target/138_Josh_Brolin/retain_bbh.json,.json,274976,81,ok,answer|cot|question|subject|task
RWKU,Target/138_Josh_Brolin/forget_level1.json,.json,3899,18,ok,answer|level|query|subject|type
RWKU,Target/138_Josh_Brolin/passage.json,.json,13033,19,ok,subject|text
RWKU,Target/138_Josh_Brolin/retain_mmlu.json,.json,677144,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/138_Josh_Brolin/fluency.json,.json,14892,50,ok,instruction|subject
RWKU,Target/138_Josh_Brolin/intro.json,.json,184,1,ok,intro|target
RWKU,Target/138_Josh_Brolin/neighbor_level2.json,.json,7472,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/138_Josh_Brolin/forget_level3.json,.json,7508,27,ok,answer|level|query|subject|type
RWKU,Target/138_Josh_Brolin/forget_mia.json,.json,12046,16,ok,ngram|subject|text
RWKU,Target/138_Josh_Brolin/negative_phi.json,.json,1217904,582,ok,id|intro|subject|text
RWKU,Target/138_Josh_Brolin/retain_mia.json,.json,30402,35,ok,ngram|subject|text
RWKU,Target/138_Josh_Brolin/reject.json,.json,129274,300,ok,input|instruction|intro|output|subject
RWKU,Target/138_Josh_Brolin/pair_phi.json,.json,2415403,582,ok,id|intro|prompt|response|subject
RWKU,Target/138_Josh_Brolin/reject_phi.json,.json,135238,300,ok,input|instruction|intro|output|subject
RWKU,Target/138_Josh_Brolin/triviaqa.json,.json,65218,100,ok,answers|question|subject
RWKU,Target/138_Josh_Brolin/negative.json,.json,1022087,582,ok,id|intro|subject|text
RWKU,Target/138_Josh_Brolin/positive.json,.json,914613,582,ok,id|intro|subject|text
RWKU,Target/138_Josh_Brolin/truthful.json,.json,69249,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/138_Josh_Brolin/pair.json,.json,1932734,582,ok,id|intro|prompt|response|subject
RWKU,Target/138_Josh_Brolin/neighbor_level1.json,.json,7929,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/1_Stephen_King/forget_level2.json,.json,2295,10,ok,answer|level|query|subject|type
RWKU,Target/1_Stephen_King/positive_phi.json,.json,1299442,582,ok,id|intro|subject|text
RWKU,Target/1_Stephen_King/retain_bbh.json,.json,273392,81,ok,answer|cot|question|subject|task
RWKU,Target/1_Stephen_King/forget_level1.json,.json,1674,8,ok,answer|level|query|subject|type
RWKU,Target/1_Stephen_King/passage.json,.json,72748,128,ok,subject|text
